,21C2,221E,2240,225D,2266,2289,2329,2396
2023-05-01 04:47:00,56.7,57.3,48.0,53.5,56.0,46.7,45.0,55.0
2023-05-01 04:48:00,56.0,57.0,50.0,52.8,58.0,46.3,44.3,49.5
2023-05-01 04:49:00,57.3,55.0,52.0,55.2,52.0,46.0,46.3,51.5
2023-05-01 04:50:00,57.3,56.0,55.0,53.6,53.0,46.0,45.7,52.0
2023-05-01 04:51:00,57.0,56.5,57.0,54.4,50.7,47.0,46.0,52.5
2023-05-01 04:52:00,57.7,55.5,58.0,56.3,50.0,48.3,45.5,53.3
2023-05-01 04:53:00,57.3,56.0,57.7,55.3,49.7,45.7,46.0,53.0
2023-05-01 04:54:00,57.3,56.5,56.0,55.8,50.2,46.0,45.0,52.3
2023-05-01 04:55:00,56.7,54.0,56.7,56.0,49.2,47.0,48.0,52.0
2023-05-01 04:56:00,57.0,56.5,61.3,55.0,48.8,45.7,47.0,53.7
2023-05-01 04:57:00,58.7,55.0,60.0,55.3,49.8,46.0,46.0,54.8
2023-05-01 04:58:00,58.3,60.5,60.3,57.6,49.8,48.3,46.0,56.7
2023-05-01 04:59:00,58.0,57.7,60.0,55.8,49.4,48.3,48.0,52.2
2023-05-01 05:00:00,58.7,56.3,56.0,56.0,50.2,50.7,51.0,52.0
2023-05-01 05:01:00,57.0,55.5,58.0,55.5,50.0,46.5,47.0,53.7
2023-05-01 05:02:00,57.0,61.0,60.5,54.5,50.8,47.0,45.0,57.5
2023-05-01 05:03:00,59.0,59.5,59.0,56.2,48.7,47.0,45.5,55.0
2023-05-01 05:04:00,57.0,62.5,61.7,57.0,49.7,46.3,44.0,59.0
2023-05-01 05:05:00,50.7,64.0,59.3,57.0,50.0,46.0,44.5,55.0
2023-05-01 05:06:00,56.0,62.0,60.0,57.0,51.0,46.0,45.0,58.0
2023-05-01 05:07:00,54.0,59.0,58.7,56.7,50.0,47.3,44.5,58.0
2023-05-01 05:08:00,50.7,52.0,60.3,56.8,49.7,46.0,44.5,57.0
2023-05-01 05:09:00,56.5,50.0,59.0,56.2,51.3,48.0,44.5,52.5
2023-05-01 05:10:00,56.0,50.0,57.0,54.5,49.5,48.8,44.5,57.3
2023-05-01 05:11:00,46.0,51.0,59.7,56.3,50.0,46.8,44.5,59.0
2023-05-01 05:12:00,54.0,52.5,60.2,56.5,50.3,47.8,45.0,60.0
2023-05-01 05:13:00,50.0,51.0,58.8,56.8,50.0,46.3,46.0,56.7
2023-05-01 05:14:00,46.0,51.3,59.4,54.3,52.0,47.3,45.0,51.3
2023-05-01 05:15:00,46.0,50.2,59.4,53.4,52.0,47.3,46.0,55.5
2023-05-01 05:16:00,46.0,52.6,59.0,53.7,52.0,47.0,46.0,49.0
2023-05-01 05:17:00,46.0,54.2,59.0,54.5,54.7,46.0,46.0,52.5
2023-05-01 05:18:00,45.0,51.5,59.8,53.6,53.0,47.3,48.5,53.2
2023-05-01 05:19:00,45.0,51.8,60.8,53.1,55.3,47.7,49.0,52.7
2023-05-01 05:20:00,45.0,52.2,59.3,54.7,53.7,46.0,48.0,53.2
2023-05-01 05:21:00,47.0,51.8,60.3,54.9,54.5,46.5,48.0,52.8
2023-05-01 05:22:00,50.0,53.2,59.0,55.5,55.0,47.3,47.0,53.8
2023-05-01 05:23:00,46.5,53.0,57.5,53.7,52.3,47.0,47.0,52.7
2023-05-01 05:24:00,53.0,51.0,57.0,54.5,54.0,48.0,45.3,53.3
2023-05-01 05:25:00,50.3,51.5,55.3,53.5,51.5,49.3,45.3,51.7
2023-05-01 05:26:00,45.0,53.0,56.0,56.7,52.0,47.0,45.7,51.5
2023-05-01 05:27:00,51.0,51.5,55.7,55.3,50.5,47.0,46.3,54.8
2023-05-01 05:28:00,49.0,53.8,56.3,55.7,52.0,46.0,46.7,53.4
2023-05-01 05:29:00,51.2,53.4,57.3,58.2,51.3,48.0,47.7,53.8
2023-05-01 05:30:00,48.8,54.2,56.5,57.0,52.0,47.0,48.7,52.8
2023-05-01 05:31:00,48.0,52.5,55.8,57.0,53.0,47.0,45.5,53.3
2023-05-01 05:32:00,54.7,52.6,56.5,57.2,48.7,47.0,48.5,53.0
2023-05-01 05:33:00,50.3,51.2,54.3,54.0,52.3,47.0,47.5,53.0
2023-05-01 05:34:00,45.7,53.1,56.3,56.3,52.7,47.0,47.0,51.5
2023-05-01 05:35:00,48.0,53.0,64.0,56.2,49.7,47.0,47.0,56.0
2023-05-01 05:36:00,47.0,51.7,57.0,55.0,50.7,47.0,47.0,55.0
2023-05-01 05:37:00,49.3,52.7,61.5,56.4,50.3,47.0,47.0,59.0
2023-05-01 05:38:00,47.3,55.3,62.5,55.1,50.0,47.0,47.0,57.0
2023-05-01 05:39:00,48.7,53.4,58.0,56.7,51.7,47.0,47.0,60.5
2023-05-01 05:40:00,45.0,53.5,61.3,56.4,50.5,47.0,47.0,55.0
2023-05-01 05:41:00,48.0,54.7,58.5,56.2,50.3,47.0,47.0,54.8
2023-05-01 05:42:00,48.7,53.0,54.0,57.5,50.3,47.0,47.0,54.2
2023-05-01 05:43:00,47.7,55.0,54.0,57.2,50.7,47.0,47.0,55.0
2023-05-01 05:44:00,51.8,55.0,53.5,56.8,47.5,47.0,47.0,54.4
2023-05-01 05:45:00,52.5,55.0,56.0,56.2,51.0,47.0,47.0,55.4
2023-05-01 05:46:00,47.5,54.0,57.3,56.0,47.0,47.0,47.0,55.4
2023-05-01 05:47:00,49.7,54.0,57.7,56.0,52.0,47.0,47.0,57.0
2023-05-01 05:48:00,46.0,54.0,56.3,57.7,49.0,47.0,47.0,54.8
2023-05-01 05:49:00,51.0,54.0,57.5,59.0,50.0,47.0,47.0,56.8
2023-05-01 05:50:00,49.0,55.5,59.0,56.3,46.0,47.0,47.0,56.7
2023-05-01 05:51:00,46.5,56.0,54.0,57.3,46.0,48.0,47.0,58.6
2023-05-01 05:52:00,48.0,54.0,59.0,56.3,46.0,46.0,47.0,56.2
2023-05-01 05:53:00,52.5,54.2,57.3,54.3,56.0,47.0,47.0,57.8
2023-05-01 05:54:00,49.2,55.4,57.2,58.7,56.0,48.0,47.0,57.0
2023-05-01 05:55:00,52.7,54.2,57.6,56.3,60.3,47.0,47.0,58.8
2023-05-01 05:56:00,49.5,54.4,55.2,56.0,56.0,46.0,47.0,56.8
2023-05-01 05:57:00,47.0,55.2,56.5,56.3,56.3,51.0,47.0,57.7
2023-05-01 05:58:00,52.0,55.8,57.0,55.3,57.7,48.0,47.0,56.1
2023-05-01 05:59:00,55.0,55.7,55.8,56.0,56.8,48.0,47.0,58.8
2023-05-01 06:00:00,54.7,53.0,56.7,54.0,54.6,46.0,47.0,56.3
2023-05-01 06:01:00,51.3,54.3,57.0,56.0,53.2,49.0,46.0,54.8
2023-05-01 06:02:00,47.0,54.0,59.5,58.0,52.4,49.5,46.0,55.8
2023-05-01 06:03:00,47.7,53.0,56.8,57.0,54.0,49.5,46.0,55.2
2023-05-01 06:04:00,53.3,55.0,58.0,55.5,54.4,47.5,46.0,55.8
2023-05-01 06:05:00,54.0,55.3,59.8,58.3,54.2,48.5,46.0,57.5
2023-05-01 06:06:00,49.5,53.8,57.8,57.7,54.2,51.5,46.0,55.3
2023-05-01 06:07:00,55.0,55.0,56.6,54.0,55.3,50.5,46.0,55.6
2023-05-01 06:08:00,56.7,54.2,56.6,55.7,52.5,47.5,46.0,56.5
2023-05-01 06:09:00,54.5,55.5,58.8,55.2,56.5,46.5,46.0,58.3
2023-05-01 06:10:00,50.5,56.0,57.8,57.8,53.7,48.0,46.0,57.3
2023-05-01 06:11:00,59.3,55.5,59.2,57.5,56.7,48.0,46.0,58.0
2023-05-01 06:12:00,52.2,54.5,59.0,57.2,54.3,48.0,46.0,59.2
2023-05-01 06:13:00,53.0,57.0,58.5,56.0,54.3,46.0,46.0,57.3
2023-05-01 06:14:00,55.5,56.3,61.6,57.2,53.0,46.0,46.0,55.8
2023-05-01 06:15:00,52.8,53.7,58.4,56.8,55.0,48.0,46.0,59.7
2023-05-01 06:16:00,50.3,58.0,58.8,55.5,53.3,47.0,46.0,58.0
2023-05-01 06:17:00,49.7,55.7,60.5,58.5,52.0,47.0,46.0,59.6
2023-05-01 06:18:00,51.0,55.0,57.5,57.2,52.3,54.0,46.0,55.5
2023-05-01 06:19:00,51.3,55.2,60.3,57.8,54.5,48.0,46.0,59.0
2023-05-01 06:20:00,55.6,56.2,60.2,56.6,54.0,48.0,46.0,58.5
2023-05-01 06:21:00,47.2,56.5,60.0,57.0,49.3,48.0,46.0,57.7
2023-05-01 06:22:00,49.4,55.2,57.3,58.2,52.2,48.0,46.0,60.5
2023-05-01 06:23:00,50.0,55.0,59.0,59.0,51.8,48.0,46.0,58.5
2023-05-01 06:24:00,51.8,54.0,59.0,58.7,53.0,53.0,46.0,60.0
2023-05-01 06:25:00,52.3,54.5,59.0,58.3,51.0,53.0,46.0,59.0
2023-05-01 06:26:00,52.0,56.0,54.0,59.7,53.2,53.0,46.0,58.5
2023-05-01 06:27:00,49.0,55.0,57.5,58.3,51.8,53.0,46.0,57.0
2023-05-01 06:28:00,51.0,54.0,56.0,59.0,52.5,53.0,46.7,56.0
2023-05-01 06:29:00,52.5,55.7,56.3,56.3,51.2,53.0,46.0,56.5
2023-05-01 06:30:00,51.0,55.0,56.3,58.3,52.8,54.0,45.7,59.5
2023-05-01 06:31:00,48.0,54.2,56.3,59.3,55.7,48.5,48.3,56.3
2023-05-01 06:32:00,45.0,55.3,58.5,58.3,55.3,53.5,47.0,56.0
2023-05-01 06:33:00,48.0,55.7,58.0,57.8,53.3,52.5,47.3,57.8
2023-05-01 06:34:00,46.0,56.7,57.8,59.8,52.5,49.5,47.3,59.0
2023-05-01 06:35:00,53.5,58.5,61.2,60.0,53.7,51.0,48.8,58.2
2023-05-01 06:36:00,48.5,56.0,59.0,59.2,54.3,46.5,46.8,56.8
2023-05-01 06:37:00,49.7,55.5,59.6,58.2,52.0,48.0,46.5,56.8
2023-05-01 06:38:00,54.0,55.5,59.2,58.5,53.2,49.0,49.0,58.6
2023-05-01 06:39:00,53.0,57.5,59.0,59.3,55.0,49.5,51.0,59.2
2023-05-01 06:40:00,54.7,57.0,60.0,57.5,53.5,50.0,51.0,58.7
2023-05-01 06:41:00,51.7,59.5,61.4,58.8,51.7,52.0,47.0,57.8
2023-05-01 06:42:00,53.0,56.3,59.8,60.0,56.2,50.5,45.0,59.0
2023-05-01 06:43:00,51.7,56.0,58.2,59.2,53.8,53.5,47.0,58.8
2023-05-01 06:44:00,50.0,57.0,60.3,57.5,52.5,55.0,47.0,59.0
2023-05-01 06:45:00,52.0,54.5,60.0,57.4,53.5,47.5,46.0,58.5
2023-05-01 06:46:00,49.5,55.0,55.3,58.2,51.7,52.5,50.0,58.0
2023-05-01 06:47:00,53.0,55.0,61.3,58.5,54.0,54.5,53.0,57.8
2023-05-01 06:48:00,55.5,56.0,57.7,59.8,51.7,51.3,49.0,58.0
2023-05-01 06:49:00,57.0,54.7,57.0,57.3,54.5,53.0,47.5,56.8
2023-05-01 06:50:00,55.5,55.0,58.0,57.6,54.2,50.0,47.0,55.8
2023-05-01 06:51:00,54.5,56.5,57.5,59.3,52.0,53.0,47.5,59.5
2023-05-01 06:52:00,58.0,59.0,60.7,59.0,53.8,62.0,47.0,57.3
2023-05-01 06:53:00,55.0,58.7,60.0,59.5,57.0,57.0,48.0,55.3
2023-05-01 06:54:00,56.0,57.0,62.3,58.6,54.7,51.0,49.5,57.5
2023-05-01 06:55:00,52.8,59.0,61.7,58.2,56.0,49.0,50.0,59.8
2023-05-01 06:56:00,51.0,57.3,60.0,60.0,55.7,56.0,46.5,57.8
2023-05-01 06:57:00,52.0,56.7,60.0,58.6,55.0,52.0,50.0,57.0
2023-05-01 06:58:00,54.5,57.0,58.7,59.8,51.0,48.0,47.5,58.0
2023-05-01 06:59:00,59.5,55.7,59.3,59.5,55.0,47.0,49.0,61.0
2023-05-01 07:00:00,52.0,56.0,61.3,59.8,59.0,52.0,47.0,59.2
2023-05-01 07:01:00,57.5,56.2,62.0,60.0,57.0,49.0,47.0,59.2
2023-05-01 07:02:00,54.0,55.5,59.3,58.5,53.0,50.0,49.0,60.5
2023-05-01 07:03:00,47.0,56.2,60.3,61.2,57.0,47.0,52.0,58.0
2023-05-01 07:04:00,52.0,58.0,60.0,60.2,54.0,47.0,50.0,60.7
2023-05-01 07:05:00,52.0,56.0,59.8,58.8,54.7,50.3,50.0,62.3
2023-05-01 07:06:00,48.0,58.0,60.0,59.2,54.7,51.0,50.0,58.7
2023-05-01 07:07:00,47.0,56.6,58.0,59.0,56.0,50.3,50.0,60.3
2023-05-01 07:08:00,49.0,57.2,58.0,59.5,54.8,51.0,50.0,62.5
2023-05-01 07:09:00,56.0,59.2,61.7,60.0,54.0,51.3,50.0,55.5
2023-05-01 07:10:00,50.0,55.0,60.0,60.5,54.6,48.7,50.0,64.0
2023-05-01 07:11:00,51.0,57.0,57.8,58.7,54.0,49.5,50.0,66.0
2023-05-01 07:12:00,49.0,59.5,59.0,59.3,54.6,47.5,48.0,60.5
2023-05-01 07:13:00,50.0,59.0,58.5,59.3,55.0,49.0,48.0,54.0
2023-05-01 07:14:00,53.5,58.0,62.5,60.3,52.0,49.3,48.0,59.4
2023-05-01 07:15:00,53.0,61.0,59.0,61.0,53.7,49.3,48.0,61.8
2023-05-01 07:16:00,57.7,55.0,58.7,59.0,52.8,53.7,48.0,61.4
2023-05-01 07:17:00,51.7,55.5,59.3,61.0,56.3,47.7,48.0,60.2
2023-05-01 07:18:00,51.7,60.0,58.7,60.6,54.5,48.0,48.0,62.7
2023-05-01 07:19:00,54.7,56.0,58.5,60.0,55.2,49.2,50.0,60.0
2023-05-01 07:20:00,56.7,60.0,63.0,61.2,57.5,51.8,55.0,60.5
2023-05-01 07:21:00,53.0,60.3,58.0,62.2,55.2,49.0,51.0,61.8
2023-05-01 07:22:00,54.0,60.0,61.0,59.5,55.5,49.2,46.0,62.8
2023-05-01 07:23:00,53.5,59.6,62.0,60.3,54.5,51.8,58.0,63.0
2023-05-01 07:24:00,51.2,60.4,63.0,62.0,57.2,51.0,48.0,61.3
2023-05-01 07:25:00,56.3,61.6,62.0,59.2,54.4,50.0,47.0,61.7
2023-05-01 07:26:00,52.3,61.0,63.3,60.0,55.6,54.4,46.5,62.5
2023-05-01 07:27:00,52.2,60.2,63.0,62.7,54.2,52.0,47.0,63.0
2023-05-01 07:28:00,54.3,59.8,61.3,61.3,54.8,50.7,47.0,61.3
2023-05-01 07:29:00,55.0,60.5,64.2,59.0,51.7,50.0,48.0,62.0
2023-05-01 07:30:00,57.0,61.2,64.0,62.7,54.7,52.2,46.0,60.5
2023-05-01 07:31:00,56.8,58.6,60.5,60.0,51.3,51.2,47.0,63.0
2023-05-01 07:32:00,54.4,59.6,62.2,59.7,54.7,53.5,46.0,61.0
2023-05-01 07:33:00,55.8,61.8,65.7,61.7,54.2,49.0,46.0,62.0
2023-05-01 07:34:00,54.2,61.0,63.7,61.5,54.2,50.7,48.0,65.0
2023-05-01 07:35:00,54.8,61.0,62.8,60.0,55.3,53.0,51.0,65.0
2023-05-01 07:36:00,55.2,60.7,63.0,63.0,54.5,47.0,51.0,62.0
2023-05-01 07:37:00,57.2,60.3,65.0,61.0,54.5,47.5,51.0,58.0
2023-05-01 07:38:00,53.0,62.0,63.3,59.0,53.2,48.0,51.0,63.5
2023-05-01 07:39:00,54.8,62.5,63.5,65.0,55.5,49.7,51.0,66.0
2023-05-01 07:40:00,54.4,58.5,62.0,63.0,56.2,47.7,52.0,61.0
2023-05-01 07:41:00,56.2,59.0,65.5,63.0,55.8,50.0,52.0,63.7
2023-05-01 07:42:00,55.7,60.0,62.5,63.0,56.2,48.0,52.0,65.0
2023-05-01 07:43:00,52.7,61.5,59.5,60.0,56.5,52.5,52.0,64.8
2023-05-01 07:44:00,56.0,57.5,66.5,63.0,55.7,47.0,54.0,63.7
2023-05-01 07:45:00,52.0,58.0,64.5,64.0,54.7,49.5,63.0,64.3
2023-05-01 07:46:00,51.0,60.0,60.0,63.5,55.0,49.0,46.5,64.0
2023-05-01 07:47:00,55.5,60.5,63.7,63.0,56.0,48.5,49.5,64.5
2023-05-01 07:48:00,55.0,58.5,63.7,62.5,57.0,51.5,51.5,61.8
2023-05-01 07:49:00,49.0,61.5,59.0,62.7,56.5,50.0,48.0,65.5
2023-05-01 07:50:00,55.0,57.5,61.5,64.3,55.5,50.3,53.0,63.8
2023-05-01 07:51:00,59.0,59.0,63.7,63.3,57.0,50.0,50.5,64.8
2023-05-01 07:52:00,55.0,61.0,61.0,61.3,60.0,48.0,47.0,60.0
2023-05-01 07:53:00,60.5,59.0,62.0,63.7,56.0,48.0,49.0,63.7
2023-05-01 07:54:00,55.3,61.0,62.8,62.8,57.8,49.0,47.5,64.5
2023-05-01 07:55:00,57.0,63.0,61.5,59.8,55.5,51.7,46.5,63.0
2023-05-01 07:56:00,61.3,59.0,60.5,61.8,58.0,49.2,48.0,64.5
2023-05-01 07:57:00,55.5,61.0,63.2,63.8,57.7,48.3,46.0,64.3
2023-05-01 07:58:00,58.3,64.0,62.0,59.8,55.5,50.0,47.0,62.7
2023-05-01 07:59:00,60.3,62.5,62.8,61.2,54.0,55.7,48.0,60.5
2023-05-01 08:00:00,58.7,62.5,64.0,63.0,53.0,53.7,46.0,65.5
2023-05-01 08:01:00,59.0,64.0,61.0,61.0,60.0,53.8,47.0,64.0
2023-05-01 08:02:00,57.3,60.3,61.0,61.8,57.5,51.2,48.0,60.0
2023-05-01 08:03:00,61.3,60.0,60.7,64.5,53.5,52.5,46.0,60.7
2023-05-01 08:04:00,55.0,63.3,62.5,60.0,56.0,49.3,49.0,64.5
2023-05-01 08:05:00,52.0,63.0,63.0,61.8,55.0,51.8,47.0,60.5
2023-05-01 08:06:00,57.0,61.2,60.5,63.7,55.3,54.0,47.0,62.7
2023-05-01 08:07:00,62.5,60.0,61.5,60.0,56.0,49.3,47.0,65.3
2023-05-01 08:08:00,57.5,60.2,64.2,62.7,56.0,51.0,48.0,62.7
2023-05-01 08:09:00,58.0,61.0,59.5,63.0,56.8,48.0,48.0,64.0
2023-05-01 08:10:00,55.5,62.0,60.8,60.0,54.5,50.0,48.5,66.0
2023-05-01 08:11:00,54.0,61.7,63.2,61.0,58.0,50.0,47.0,59.0
2023-05-01 08:12:00,55.0,61.2,61.0,62.5,56.8,51.5,47.0,64.2
2023-05-01 08:13:00,55.0,62.0,61.8,60.5,56.3,49.5,46.5,62.5
2023-05-01 08:14:00,54.0,61.5,63.8,60.0,57.5,48.0,45.5,61.6
2023-05-01 08:15:00,54.0,64.0,63.8,68.0,55.8,50.0,50.0,63.8
2023-05-01 08:16:00,58.0,64.0,60.0,59.0,55.8,49.5,46.0,63.8
2023-05-01 08:17:00,58.0,64.0,64.0,60.5,56.9,50.5,51.0,63.0
2023-05-01 08:18:00,60.0,60.7,60.7,63.0,56.2,53.5,48.0,64.6
2023-05-01 08:19:00,63.0,59.7,59.7,60.0,57.4,53.0,48.0,63.8
2023-05-01 08:20:00,53.5,60.5,64.3,63.3,56.0,53.0,47.0,62.8
2023-05-01 08:21:00,60.5,59.7,62.0,62.0,57.0,53.0,48.0,64.6
2023-05-01 08:22:00,55.5,59.3,61.5,62.2,58.3,53.0,48.0,64.0
2023-05-01 08:23:00,58.0,59.5,63.7,62.0,55.5,53.0,48.0,62.5
2023-05-01 08:24:00,52.5,58.3,62.7,62.7,55.2,53.0,51.0,64.0
2023-05-01 08:25:00,53.8,59.5,61.0,61.7,57.0,48.0,51.0,64.2
2023-05-01 08:26:00,54.0,59.8,66.3,63.3,59.7,48.0,51.0,62.5
2023-05-01 08:27:00,53.2,59.0,61.0,62.7,57.3,48.0,48.0,64.3
2023-05-01 08:28:00,55.0,58.8,62.0,61.0,59.5,48.0,47.0,63.7
2023-05-01 08:29:00,56.0,59.8,64.7,63.0,52.0,48.0,47.0,61.0
2023-05-01 08:30:00,57.2,60.8,61.7,61.3,53.0,48.0,47.0,67.3
2023-05-01 08:31:00,57.3,60.5,62.3,58.5,55.0,47.0,47.0,63.4
2023-05-01 08:32:00,55.2,60.2,65.0,62.5,56.0,49.0,53.0,62.4
2023-05-01 08:33:00,54.2,61.3,65.5,61.7,56.0,51.0,47.0,65.2
2023-05-01 08:34:00,59.0,60.2,59.5,60.7,60.5,47.0,52.0,64.2
2023-05-01 08:35:00,57.3,59.2,63.5,62.3,56.0,47.0,50.0,60.6
2023-05-01 08:36:00,59.0,61.1,64.5,64.0,58.3,47.0,50.0,65.8
2023-05-01 08:37:00,58.0,61.0,60.0,61.5,55.7,47.0,51.0,63.5
2023-05-01 08:38:00,58.5,59.9,62.5,62.0,56.7,51.0,51.0,63.2
2023-05-01 08:39:00,53.0,61.2,63.0,62.5,57.0,50.5,51.0,66.0
2023-05-01 08:40:00,57.0,61.3,59.0,60.5,55.8,50.0,50.0,65.3
2023-05-01 08:41:00,57.0,58.8,63.3,60.0,57.7,49.3,52.0,60.4
2023-05-01 08:42:00,58.0,61.6,64.0,64.0,54.3,48.0,49.5,64.0
2023-05-01 08:43:00,61.3,61.6,60.0,62.0,56.5,50.3,49.0,64.8
2023-05-01 08:44:00,55.0,58.5,65.3,60.0,55.0,52.7,51.0,63.5
2023-05-01 08:45:00,58.7,60.0,62.7,63.5,55.7,50.3,50.0,65.5
2023-05-01 08:46:00,57.0,62.5,60.5,60.0,57.2,49.8,49.5,63.5
2023-05-01 08:47:00,54.5,60.0,63.0,61.3,56.8,48.5,50.0,64.5
2023-05-01 08:48:00,55.5,60.3,63.0,62.0,58.6,48.0,51.5,64.8
2023-05-01 08:49:00,69.0,59.7,63.2,62.3,57.6,49.5,53.0,65.0
2023-05-01 08:50:00,66.0,59.2,65.5,63.0,57.5,53.0,51.0,60.0
2023-05-01 08:51:00,68.0,59.8,63.6,62.3,58.0,53.0,52.5,64.2
2023-05-01 08:52:00,60.0,60.0,64.4,61.0,60.0,50.5,51.0,62.8
2023-05-01 08:53:00,64.0,60.5,64.8,63.2,59.0,54.5,48.0,61.8
2023-05-01 08:54:00,58.0,59.6,63.2,63.0,58.7,55.5,47.0,65.3
2023-05-01 08:55:00,55.0,59.8,61.2,60.7,58.7,54.0,52.0,66.0
2023-05-01 08:56:00,60.0,58.6,61.4,62.5,57.8,49.0,52.0,64.3
2023-05-01 08:57:00,65.0,60.0,61.0,62.7,58.3,59.0,52.0,64.2
2023-05-01 08:58:00,60.7,60.5,62.8,62.7,59.0,59.0,52.0,66.5
2023-05-01 08:59:00,59.2,59.5,64.3,62.5,57.8,59.0,52.0,60.6
2023-05-01 09:00:00,62.0,60.0,62.0,63.5,55.8,59.0,52.0,63.4
2023-05-01 09:01:00,55.8,60.0,63.5,63.5,58.3,59.0,52.0,65.8
2023-05-01 09:02:00,58.0,59.5,64.0,62.5,57.0,55.5,52.0,63.2
2023-05-01 09:03:00,55.0,60.2,62.8,62.0,60.7,55.5,52.0,60.8
2023-05-01 09:04:00,55.3,59.2,63.8,61.8,58.0,55.5,52.0,65.2
2023-05-01 09:05:00,54.7,59.5,63.5,61.0,59.2,55.5,52.0,60.4
2023-05-01 09:06:00,61.0,60.4,64.0,64.2,61.0,55.5,52.0,64.8
2023-05-01 09:07:00,56.0,61.2,63.7,63.0,58.0,52.0,52.0,60.3
2023-05-01 09:08:00,55.5,60.2,65.7,62.0,58.0,51.0,50.0,65.0
2023-05-01 09:09:00,53.3,59.6,65.3,63.8,58.5,52.0,50.0,65.5
2023-05-01 09:10:00,54.0,61.5,64.0,63.0,60.0,47.7,50.0,63.0
2023-05-01 09:11:00,59.3,58.5,62.3,62.8,56.0,50.0,50.0,66.0
2023-05-01 09:12:00,58.3,60.7,64.5,63.1,59.0,51.0,50.0,67.5
2023-05-01 09:13:00,57.0,60.2,64.2,61.8,57.0,53.2,50.0,60.0
2023-05-01 09:14:00,53.3,59.3,63.3,62.8,62.0,51.2,50.0,60.0
2023-05-01 09:15:00,60.0,58.3,63.8,63.2,59.0,49.2,50.0,64.0
2023-05-01 09:16:00,55.0,59.3,61.0,61.2,58.0,47.3,50.0,63.5
2023-05-01 09:17:00,55.3,60.7,62.4,63.8,58.0,48.7,50.0,62.7
2023-05-01 09:18:00,56.3,62.0,62.8,63.4,59.0,50.3,47.0,64.0
2023-05-01 09:19:00,51.3,60.7,61.2,62.5,59.0,48.3,47.0,63.7
2023-05-01 09:20:00,59.0,60.2,64.0,62.0,55.0,46.0,47.5,63.0
2023-05-01 09:21:00,58.0,60.2,60.8,61.7,55.0,49.0,47.5,64.5
2023-05-01 09:22:00,56.3,59.2,62.8,63.0,59.0,47.0,52.0,64.8
2023-05-01 09:23:00,55.0,61.0,63.8,66.5,55.5,47.0,46.0,62.5
2023-05-01 09:24:00,53.3,62.8,62.8,63.7,56.0,48.0,46.5,65.8
2023-05-01 09:25:00,55.0,61.5,60.8,61.7,59.0,48.0,48.5,63.6
2023-05-01 09:26:00,56.0,60.7,62.8,64.5,58.0,48.0,53.0,63.6
2023-05-01 09:27:00,57.2,62.6,61.8,61.0,57.5,48.0,51.0,63.0
2023-05-01 09:28:00,55.2,60.3,61.5,61.3,58.5,48.0,49.0,66.6
2023-05-01 09:29:00,53.5,59.4,63.0,62.5,55.5,48.0,49.0,64.0
2023-05-01 09:30:00,58.2,61.1,62.8,62.0,57.0,51.5,47.5,64.3
2023-05-01 09:31:00,56.5,59.7,60.8,60.8,54.5,47.3,50.0,63.4
2023-05-01 09:32:00,55.8,59.2,64.0,63.2,57.0,51.0,52.5,65.0
2023-05-01 09:33:00,56.0,61.0,63.6,63.2,55.5,49.5,50.0,64.0
2023-05-01 09:34:00,54.8,59.0,63.4,62.3,58.5,49.2,49.0,62.5
