,21C2,221E,2240,225D,2266,2289,2329,2396
2023-05-01 09:35:00,57.3,59.5,62.0,63.4,57.0,52.0,48.5,63.0
2023-05-01 09:36:00,57.0,61.4,62.6,62.4,56.3,52.2,54.0,66.5
2023-05-01 09:37:00,53.0,59.2,60.0,63.8,54.0,53.0,51.0,63.0
2023-05-01 09:38:00,52.0,60.0,62.2,62.5,58.3,49.2,47.0,63.5
2023-05-01 09:39:00,48.0,61.4,62.7,62.2,55.0,49.7,49.0,63.0
2023-05-01 09:40:00,48.0,61.8,62.3,62.2,58.0,49.3,49.0,61.0
2023-05-01 09:41:00,48.0,60.4,62.2,63.4,57.0,47.5,49.0,62.0
2023-05-01 09:42:00,48.0,62.7,63.0,62.8,58.0,52.0,49.0,65.0
2023-05-01 09:43:00,52.0,60.8,62.5,62.6,59.0,47.0,49.0,64.7
2023-05-01 09:44:00,52.0,60.5,63.0,63.2,56.0,47.0,48.0,63.2
2023-05-01 09:45:00,52.0,61.7,64.0,63.0,56.0,50.0,48.0,62.8
2023-05-01 09:46:00,53.0,62.0,61.0,61.0,56.0,49.5,48.0,63.8
2023-05-01 09:47:00,56.0,60.0,62.0,63.5,58.0,48.0,48.0,66.3
2023-05-01 09:48:00,55.0,62.8,64.0,64.7,58.0,46.5,48.0,61.3
2023-05-01 09:49:00,64.0,62.0,60.0,63.0,61.0,47.5,54.5,66.7
2023-05-01 09:50:00,59.0,61.7,61.0,62.3,55.0,49.0,47.5,66.0
2023-05-01 09:51:00,56.0,61.0,66.0,65.0,57.5,48.0,47.5,63.5
2023-05-01 09:52:00,56.0,61.8,58.0,62.7,57.0,50.0,49.0,64.8
2023-05-01 09:53:00,58.0,60.4,62.0,64.0,58.5,49.5,46.5,63.2
2023-05-01 09:54:00,59.0,61.0,61.0,65.0,61.0,49.5,48.0,64.7
2023-05-01 09:55:00,57.8,61.0,60.0,62.7,57.0,53.0,48.5,65.0
2023-05-01 09:56:00,48.0,61.5,62.5,62.2,58.0,51.0,49.0,65.3
2023-05-01 09:57:00,57.3,62.0,61.5,63.8,59.3,53.5,48.7,65.2
2023-05-01 09:58:00,60.0,62.0,61.0,61.5,56.0,54.3,51.3,63.0
2023-05-01 09:59:00,54.3,60.2,62.5,62.2,55.5,51.0,48.5,64.5
2023-05-01 10:00:00,56.0,60.6,59.0,63.0,58.0,64.0,47.5,64.2
2023-05-01 10:01:00,56.0,58.0,58.7,63.5,56.0,55.0,49.0,63.6
2023-05-01 10:02:00,58.3,60.3,62.3,62.0,61.5,55.5,50.0,63.4
2023-05-01 10:03:00,54.7,61.3,61.2,62.8,64.0,50.5,49.5,63.4
2023-05-01 10:04:00,52.3,59.5,59.5,62.0,60.3,52.0,47.0,64.7
2023-05-01 10:05:00,54.0,61.0,63.0,61.8,60.5,58.5,50.0,63.5
2023-05-01 10:06:00,54.3,61.5,63.0,63.2,61.3,52.7,50.5,63.8
2023-05-01 10:07:00,52.7,60.5,60.5,64.8,60.0,49.5,50.5,64.0
2023-05-01 10:08:00,60.0,59.0,62.0,62.2,57.0,47.0,49.0,63.0
2023-05-01 10:09:00,56.3,62.8,62.0,63.6,57.0,48.0,49.0,65.0
2023-05-01 10:10:00,58.0,61.0,62.5,62.6,57.3,47.5,49.0,63.2
2023-05-01 10:11:00,57.3,61.2,65.0,62.0,58.7,48.0,49.0,64.7
2023-05-01 10:12:00,56.0,61.5,60.5,63.4,57.7,48.7,50.0,62.7
2023-05-01 10:13:00,57.7,59.8,60.3,62.6,56.0,46.7,47.0,62.7
2023-05-01 10:14:00,59.3,60.2,63.7,63.5,55.3,51.3,48.0,65.2
2023-05-01 10:15:00,55.5,62.4,60.7,63.0,56.4,48.3,48.0,63.3
2023-05-01 10:16:00,59.0,61.0,60.5,61.0,57.8,49.7,53.0,63.0
2023-05-01 10:17:00,55.0,59.5,61.8,62.2,55.2,47.7,53.0,64.2
2023-05-01 10:18:00,53.0,61.0,62.2,62.0,54.4,47.3,47.0,64.5
2023-05-01 10:19:00,60.0,59.8,59.8,64.0,56.6,50.2,49.0,64.0
2023-05-01 10:20:00,63.0,59.2,62.8,63.5,56.2,50.5,48.5,61.2
2023-05-01 10:21:00,52.0,61.2,61.0,68.0,56.0,51.7,49.5,66.0
2023-05-01 10:22:00,49.0,61.4,60.2,62.0,55.5,49.7,47.0,63.5
2023-05-01 10:23:00,56.0,61.2,65.5,64.0,56.0,48.7,53.5,65.0
2023-05-01 10:24:00,66.0,61.5,62.0,63.0,55.5,49.7,48.0,64.3
2023-05-01 10:25:00,61.0,60.8,61.5,62.7,55.0,49.3,49.0,64.0
2023-05-01 10:26:00,59.0,61.8,64.0,64.5,55.0,57.0,47.0,67.0
2023-05-01 10:27:00,56.0,61.7,65.0,65.3,55.0,54.5,47.5,63.3
2023-05-01 10:28:00,57.5,60.0,63.5,62.0,56.0,53.5,47.5,64.0
2023-05-01 10:29:00,60.5,63.2,67.0,64.7,56.0,50.0,47.5,66.5
2023-05-01 10:30:00,56.5,62.8,64.3,64.3,59.5,50.0,47.5,61.0
2023-05-01 10:31:00,54.0,61.0,62.7,64.0,57.3,64.0,47.5,65.0
2023-05-01 10:32:00,52.5,60.2,64.0,62.5,59.0,58.0,47.5,65.0
2023-05-01 10:33:00,58.0,61.8,62.0,63.0,56.5,58.0,47.5,63.0
2023-05-01 10:34:00,57.0,61.4,59.8,61.5,57.2,66.0,47.5,67.0
2023-05-01 10:35:00,55.0,60.2,64.6,63.0,55.5,52.0,47.5,65.5
2023-05-01 10:36:00,59.0,61.6,62.2,63.0,55.9,62.0,47.5,63.5
2023-05-01 10:37:00,54.0,61.0,62.5,62.0,55.4,55.0,54.0,65.5
2023-05-01 10:38:00,49.0,60.6,62.8,59.0,55.8,53.0,54.0,64.0
2023-05-01 10:39:00,49.0,61.0,63.0,65.0,57.0,54.0,54.0,63.2
2023-05-01 10:40:00,54.0,59.8,60.2,61.0,57.0,52.5,54.0,65.0
2023-05-01 10:41:00,55.0,59.7,63.3,63.0,55.9,52.0,54.0,64.2
2023-05-01 10:42:00,54.5,62.0,65.3,66.5,55.6,50.7,54.0,65.6
2023-05-01 10:43:00,55.0,64.3,60.3,65.0,55.6,50.3,54.0,66.6
2023-05-01 10:44:00,56.0,60.3,63.2,66.5,57.0,54.7,54.0,64.5
2023-05-01 10:45:00,54.0,60.0,62.8,64.0,55.7,50.0,54.0,66.0
2023-05-01 10:46:00,54.0,60.7,61.6,63.3,55.2,56.0,51.0,66.8
2023-05-01 10:47:00,49.5,58.0,61.8,64.7,57.8,54.7,48.0,61.0
2023-05-01 10:48:00,57.0,60.0,63.5,63.7,55.7,54.3,49.0,62.8
2023-05-01 10:49:00,52.7,61.3,63.2,62.7,57.2,52.7,48.0,67.3
2023-05-01 10:50:00,56.7,59.7,61.8,64.3,57.5,56.7,52.0,63.3
2023-05-01 10:51:00,55.0,59.5,62.8,64.8,58.0,57.5,55.0,66.7
2023-05-01 10:52:00,54.0,60.8,63.4,62.0,57.2,56.0,52.0,65.7
2023-05-01 10:53:00,51.7,60.3,62.8,64.0,57.0,50.0,58.0,63.3
2023-05-01 10:54:00,55.2,62.0,63.2,65.0,54.3,53.0,63.5,63.7
2023-05-01 10:55:00,53.5,62.3,61.4,62.0,57.3,54.5,75.0,66.3
2023-05-01 10:56:00,56.7,60.5,61.8,61.5,58.5,49.5,76.0,63.7
2023-05-01 10:57:00,56.3,62.8,62.8,63.5,54.3,49.5,64.5,61.0
2023-05-01 10:58:00,54.0,61.0,62.6,61.0,57.0,49.5,61.0,65.0
2023-05-01 10:59:00,56.5,61.7,64.4,61.0,57.3,49.5,60.5,66.3
2023-05-01 11:00:00,60.5,61.3,63.2,63.3,58.7,48.0,61.0,65.0
2023-05-01 11:01:00,56.0,61.5,61.5,64.0,55.8,48.0,61.5,67.7
2023-05-01 11:02:00,59.5,60.5,64.2,62.0,58.0,49.0,62.0,67.7
2023-05-01 11:03:00,58.5,64.0,63.5,62.7,59.3,49.0,61.5,64.0
2023-05-01 11:04:00,61.0,65.0,62.8,62.3,55.2,48.0,62.0,65.0
2023-05-01 11:05:00,63.7,63.0,63.8,61.3,55.2,48.0,64.0,66.0
2023-05-01 11:06:00,64.7,60.0,63.7,61.3,57.2,51.0,63.0,65.2
2023-05-01 11:07:00,61.8,57.0,62.3,63.7,57.4,47.5,66.5,65.0
2023-05-01 11:08:00,64.2,61.5,64.0,63.2,56.3,49.0,68.0,65.4
2023-05-01 11:09:00,66.2,60.0,63.3,64.0,55.0,48.5,64.0,66.8
2023-05-01 11:10:00,57.8,59.0,61.0,62.0,54.3,54.0,65.0,63.5
2023-05-01 11:11:00,57.5,60.7,61.5,63.5,56.7,48.0,67.5,65.2
2023-05-01 11:12:00,59.5,61.5,64.0,64.0,54.7,49.0,62.0,66.8
2023-05-01 11:13:00,60.0,60.5,62.0,62.0,57.0,49.0,49.0,63.3
2023-05-01 11:14:00,59.8,58.8,61.0,63.7,53.5,50.0,56.0,63.5
2023-05-01 11:15:00,62.0,60.8,63.0,63.7,55.0,49.0,55.0,62.5
2023-05-01 11:16:00,63.0,60.0,61.0,62.7,54.0,49.0,56.0,63.0
2023-05-01 11:17:00,64.0,59.2,64.3,61.0,55.0,49.0,46.0,65.0
2023-05-01 11:18:00,58.0,62.0,62.7,63.0,53.7,49.0,47.5,68.0
2023-05-01 11:19:00,64.0,59.0,60.8,62.5,54.8,49.0,50.0,65.0
2023-05-01 11:20:00,64.0,60.7,62.0,62.0,56.4,49.0,46.5,65.0
2023-05-01 11:21:00,62.0,61.0,62.0,62.0,59.0,49.0,52.0,65.0
2023-05-01 11:22:00,61.5,58.5,62.4,62.3,56.8,49.0,50.0,63.5
2023-05-01 11:23:00,63.0,60.0,64.2,61.0,58.0,55.0,49.5,63.5
2023-05-01 11:24:00,59.0,59.0,62.8,63.0,57.0,55.0,49.0,63.5
2023-05-01 11:25:00,61.7,59.0,65.2,62.0,57.0,55.0,48.0,64.5
2023-05-01 11:26:00,56.5,59.0,66.0,60.0,57.0,55.0,52.0,63.7
2023-05-01 11:27:00,59.3,59.0,62.2,64.5,60.5,55.0,51.0,64.3
2023-05-01 11:28:00,57.3,62.0,63.0,62.5,56.2,55.0,55.0,65.7
2023-05-01 11:29:00,55.0,62.0,65.6,63.0,54.5,55.0,50.0,65.8
2023-05-01 11:30:00,60.5,66.0,62.4,65.5,56.7,50.0,54.0,62.2
2023-05-01 11:31:00,54.0,69.0,61.8,62.5,55.7,56.0,52.0,65.2
2023-05-01 11:32:00,58.0,64.0,63.2,64.0,56.0,59.0,57.0,63.5
2023-05-01 11:33:00,57.4,68.0,62.8,65.0,61.0,47.0,50.0,64.7
2023-05-01 11:34:00,57.8,65.5,63.0,63.3,55.0,60.0,51.0,63.5
2023-05-01 11:35:00,58.5,66.5,63.8,62.3,58.7,56.0,59.0,65.0
2023-05-01 11:36:00,55.8,70.0,65.8,65.5,55.0,61.5,48.0,67.0
2023-05-01 11:37:00,58.8,65.0,62.6,63.7,57.0,56.5,62.0,63.0
2023-05-01 11:38:00,58.8,63.5,63.4,62.5,56.3,53.0,58.0,60.0
2023-05-01 11:39:00,60.8,66.5,64.0,62.3,53.7,70.0,53.0,60.0
2023-05-01 11:40:00,58.0,66.5,63.5,61.7,54.3,65.0,62.0,60.0
2023-05-01 11:41:00,66.0,63.5,65.5,63.2,54.5,52.0,61.0,60.0
2023-05-01 11:42:00,60.5,65.0,63.6,63.8,56.0,54.0,50.0,69.0
2023-05-01 11:43:00,62.0,64.7,63.0,62.5,57.0,65.0,53.0,69.0
2023-05-01 11:44:00,56.0,61.3,65.0,62.5,57.0,60.0,49.0,69.0
2023-05-01 11:45:00,58.0,62.3,62.8,62.5,56.5,58.0,56.5,63.0
2023-05-01 11:46:00,59.0,64.7,65.2,63.0,54.0,66.0,49.5,67.0
2023-05-01 11:47:00,61.5,63.7,64.2,63.5,55.5,50.5,48.5,66.0
2023-05-01 11:48:00,59.2,64.3,64.8,63.0,58.0,57.5,48.7,63.0
2023-05-01 11:49:00,61.6,62.5,65.0,65.0,61.0,57.0,50.7,68.0
2023-05-01 11:50:00,57.8,65.0,64.0,66.0,55.5,51.0,54.7,70.0
2023-05-01 11:51:00,59.2,63.0,63.7,64.0,58.0,50.5,52.7,63.0
2023-05-01 11:52:00,58.0,61.0,60.5,64.0,59.0,51.0,52.0,63.0
2023-05-01 11:53:00,60.4,61.0,63.0,65.0,63.0,55.5,53.0,63.0
2023-05-01 11:54:00,57.0,61.0,63.0,65.0,55.0,55.0,50.3,66.0
2023-05-01 11:55:00,55.8,62.0,61.0,65.0,52.0,54.0,56.0,64.0
2023-05-01 11:56:00,55.0,62.0,61.0,69.0,58.0,54.0,52.0,66.0
2023-05-01 11:57:00,53.3,63.0,62.0,66.0,55.5,52.0,48.0,63.0
2023-05-01 11:58:00,53.7,61.5,63.3,62.5,52.7,48.0,48.0,64.0
2023-05-01 11:59:00,54.5,64.0,62.3,64.0,57.0,49.0,48.0,66.0
2023-05-01 12:00:00,53.2,65.0,63.0,66.0,56.0,49.0,48.0,69.0
2023-05-01 12:01:00,59.0,63.2,63.2,67.0,57.7,49.0,48.0,63.0
2023-05-01 12:02:00,56.0,63.0,63.2,64.0,58.7,48.0,48.0,65.0
2023-05-01 12:03:00,55.7,64.2,62.5,66.0,60.0,48.0,58.0,66.0
2023-05-01 12:04:00,61.0,63.2,61.8,68.3,59.7,47.0,58.0,62.0
2023-05-01 12:05:00,57.0,61.2,63.4,65.7,62.5,48.0,58.0,66.0
2023-05-01 12:06:00,56.0,65.0,62.7,66.0,55.0,58.0,58.0,66.0
2023-05-01 12:07:00,57.0,64.2,67.7,64.0,59.0,50.0,58.0,63.0
2023-05-01 12:08:00,58.0,62.0,64.0,62.5,54.3,48.0,55.0,69.5
2023-05-01 12:09:00,55.0,62.7,63.0,63.0,56.0,51.0,68.0,67.5
2023-05-01 12:10:00,57.0,63.0,61.5,63.0,54.0,49.0,61.0,68.0
2023-05-01 12:11:00,55.3,59.0,64.5,61.5,54.7,49.0,63.0,67.0
2023-05-01 12:12:00,59.0,65.0,64.3,66.5,56.7,57.0,58.0,64.0
2023-05-01 12:13:00,55.3,62.5,65.3,64.0,54.3,52.5,57.0,69.0
2023-05-01 12:14:00,60.5,63.8,67.0,61.5,57.5,57.5,50.0,73.0
2023-05-01 12:15:00,62.2,62.0,64.0,68.3,56.5,57.0,53.0,71.0
2023-05-01 12:16:00,58.0,61.7,62.8,64.7,57.0,58.0,65.0,74.0
2023-05-01 12:17:00,58.8,61.0,64.5,65.2,60.0,49.0,46.0,69.0
2023-05-01 12:18:00,58.5,61.5,64.5,66.3,63.0,53.0,48.0,65.0
2023-05-01 12:19:00,55.2,63.5,65.7,64.7,55.0,51.0,48.0,65.0
2023-05-01 12:20:00,54.3,60.0,66.2,65.3,55.0,47.5,47.0,65.3
2023-05-01 12:21:00,53.0,62.3,66.0,65.2,58.0,51.0,47.0,65.8
2023-05-01 12:22:00,55.0,59.3,65.7,64.2,57.0,51.0,48.0,62.4
2023-05-01 12:23:00,64.0,63.0,67.8,65.6,57.0,52.0,46.0,65.0
2023-05-01 12:24:00,53.0,61.2,65.0,63.8,55.0,48.0,54.0,66.4
2023-05-01 12:25:00,53.0,62.2,63.5,66.6,55.3,51.0,46.0,65.2
2023-05-01 12:26:00,63.5,60.8,63.2,66.2,56.0,54.0,46.0,64.6
2023-05-01 12:27:00,63.0,63.2,63.5,64.0,53.8,54.0,54.0,67.6
2023-05-01 12:28:00,58.5,61.5,66.5,63.0,55.8,54.0,54.0,67.2
2023-05-01 12:29:00,58.0,64.6,63.2,64.0,58.2,54.0,50.0,66.0
2023-05-01 12:30:00,59.0,64.2,63.7,65.0,57.2,54.0,49.0,66.0
2023-05-01 12:31:00,59.5,62.2,62.8,63.7,57.0,54.0,61.0,66.5
2023-05-01 12:32:00,62.3,64.0,65.0,61.0,57.2,49.0,51.0,61.0
2023-05-01 12:33:00,59.0,64.2,62.6,64.3,56.0,49.0,52.0,66.0
2023-05-01 12:34:00,58.7,62.0,62.2,63.0,56.0,49.0,48.5,66.5
2023-05-01 12:35:00,57.3,63.2,65.4,63.0,55.5,49.0,49.5,66.0
2023-05-01 12:36:00,55.0,62.6,63.3,63.3,54.5,49.0,52.0,66.0
2023-05-01 12:37:00,59.5,63.4,62.8,63.4,57.5,57.0,48.5,64.0
2023-05-01 12:38:00,59.5,62.6,65.0,66.5,56.0,64.0,52.0,67.5
2023-05-01 12:39:00,60.5,63.5,62.7,65.5,54.5,55.0,55.0,68.5
2023-05-01 12:40:00,59.7,62.0,63.8,65.3,57.0,58.0,58.0,65.5
2023-05-01 12:41:00,57.0,59.3,63.4,66.2,56.0,65.0,50.0,69.0
2023-05-01 12:42:00,60.0,62.2,63.8,65.4,59.5,57.5,48.5,66.0
2023-05-01 12:43:00,59.3,63.8,63.0,65.4,56.5,54.0,47.0,65.0
2023-05-01 12:44:00,57.3,62.2,63.6,67.0,58.0,59.7,53.5,64.0
2023-05-01 12:45:00,61.0,63.8,64.0,65.0,54.5,60.7,72.0,69.0
2023-05-01 12:46:00,61.3,64.8,62.7,64.6,54.0,52.5,63.0,66.0
2023-05-01 12:47:00,58.7,61.2,65.7,65.3,57.0,52.5,59.0,66.0
2023-05-01 12:48:00,55.0,61.2,63.3,62.7,61.2,51.0,56.0,66.0
2023-05-01 12:49:00,58.3,64.2,62.8,63.0,60.4,52.0,52.0,63.0
2023-05-01 12:50:00,63.5,63.0,64.0,65.2,58.5,49.5,53.5,63.0
2023-05-01 12:51:00,59.7,64.8,65.0,65.8,58.7,55.5,51.5,64.0
2023-05-01 12:52:00,60.0,67.2,64.3,62.7,58.5,54.0,55.0,68.0
2023-05-01 12:53:00,61.3,64.2,62.0,64.8,56.8,53.0,61.0,63.0
2023-05-01 12:54:00,63.8,63.4,64.0,63.5,57.8,62.0,57.0,62.5
2023-05-01 12:55:00,60.8,65.0,63.2,63.0,58.2,49.0,62.0,66.0
2023-05-01 12:56:00,59.0,63.4,62.5,65.0,60.0,49.0,57.0,62.0
2023-05-01 12:57:00,59.0,62.8,64.3,64.0,58.0,50.0,60.0,65.0
2023-05-01 12:58:00,60.0,62.3,64.2,62.6,55.2,51.0,56.0,65.3
2023-05-01 12:59:00,56.4,62.8,63.8,64.8,57.5,59.0,55.5,65.0
2023-05-01 13:00:00,58.0,63.4,63.7,64.8,56.7,56.0,50.5,64.0
2023-05-01 13:01:00,60.8,63.7,62.7,64.2,58.0,57.5,49.5,66.0
2023-05-01 13:02:00,63.5,63.3,63.3,65.0,55.8,56.5,49.0,66.0
2023-05-01 13:03:00,60.5,65.2,62.0,65.2,56.2,58.5,50.5,64.5
2023-05-01 13:04:00,59.5,63.2,64.7,64.5,56.2,54.5,53.5,67.0
2023-05-01 13:05:00,62.0,63.6,62.3,64.5,56.5,51.0,55.5,65.7
2023-05-01 13:06:00,61.0,63.8,62.5,66.5,58.6,53.5,52.0,67.0
2023-05-01 13:07:00,57.0,65.8,62.5,64.8,55.2,50.0,56.5,67.0
2023-05-01 13:08:00,58.5,63.8,65.5,65.0,55.0,57.0,56.0,63.7
2023-05-01 13:09:00,64.0,60.7,61.2,65.2,58.4,61.5,54.0,67.7
2023-05-01 13:10:00,62.0,62.5,63.8,64.0,58.4,54.0,54.0,66.3
2023-05-01 13:11:00,61.0,60.7,65.0,64.2,59.6,52.0,53.0,66.2
2023-05-01 13:12:00,59.5,61.5,64.5,66.2,57.6,60.0,52.0,66.4
2023-05-01 13:13:00,60.0,62.5,64.6,64.0,58.4,52.0,50.0,65.2
2023-05-01 13:14:00,59.5,62.3,65.6,65.6,55.2,54.0,50.5,67.6
2023-05-01 13:15:00,60.3,64.3,62.6,68.2,58.8,53.5,51.5,67.2
2023-05-01 13:16:00,59.5,62.7,62.0,67.6,58.8,50.0,51.5,64.6
2023-05-01 13:17:00,58.2,61.7,65.0,66.7,59.5,51.5,50.0,67.2
2023-05-01 13:18:00,57.6,62.0,62.0,66.6,59.6,49.5,54.5,67.0
2023-05-01 13:19:00,59.4,62.0,64.0,63.5,59.4,50.5,53.5,63.2
2023-05-01 13:20:00,55.6,60.7,64.0,64.4,58.8,56.0,51.0,66.5
2023-05-01 13:21:00,56.0,65.0,61.0,66.0,56.4,55.0,49.5,68.0
2023-05-01 13:22:00,56.0,61.0,71.0,64.3,56.6,58.0,50.5,62.3
2023-05-01 13:23:00,57.8,60.7,68.0,66.0,61.6,58.0,53.0,65.0
2023-05-01 13:24:00,58.8,63.0,65.0,65.3,57.0,58.0,48.5,66.8
2023-05-01 13:25:00,58.0,59.5,63.5,68.3,56.5,58.0,50.0,66.2
2023-05-01 13:26:00,57.7,63.0,66.0,67.7,58.2,58.0,54.0,65.6
2023-05-01 13:27:00,60.0,61.0,62.3,63.0,55.6,58.0,51.0,67.4
2023-05-01 13:28:00,57.5,62.0,67.7,65.0,57.0,58.0,54.0,69.0
2023-05-01 13:29:00,58.0,66.0,67.0,68.0,57.2,58.0,62.0,64.8
2023-05-01 13:30:00,57.2,66.0,64.0,65.0,56.5,58.0,48.0,67.5
2023-05-01 13:31:00,60.3,61.0,65.7,64.0,60.0,58.0,49.0,69.5
2023-05-01 13:32:00,59.0,62.0,65.3,64.3,57.5,55.0,51.0,66.8
2023-05-01 13:33:00,59.5,66.0,68.0,65.3,55.2,55.0,50.0,68.7
2023-05-01 13:34:00,56.0,63.0,64.3,65.5,59.0,55.0,54.0,68.0
2023-05-01 13:35:00,56.5,64.0,65.0,63.8,56.4,55.0,53.0,67.0
2023-05-01 13:36:00,55.0,66.0,68.0,65.7,57.5,55.0,53.0,68.0
2023-05-01 13:37:00,55.0,62.0,67.0,64.5,58.5,55.0,52.0,66.5
2023-05-01 13:38:00,55.0,65.0,69.0,65.5,57.1,55.0,49.0,63.0
2023-05-01 13:39:00,56.0,63.0,68.0,65.0,56.2,55.0,49.0,69.0
2023-05-01 13:40:00,56.3,65.0,69.0,63.8,56.5,55.0,50.0,70.3
2023-05-01 13:41:00,56.3,65.0,71.0,64.2,56.6,55.0,50.0,63.7
2023-05-01 13:42:00,58.4,65.0,67.0,64.4,56.8,52.0,51.7,67.3
2023-05-01 13:43:00,57.0,65.0,73.0,64.2,56.3,51.0,48.7,72.7
2023-05-01 13:44:00,58.2,65.0,67.0,67.2,58.1,53.0,51.0,63.7
2023-05-01 13:45:00,57.6,65.0,66.0,66.0,56.4,63.0,52.0,70.0
2023-05-01 13:46:00,55.8,65.0,65.0,64.4,56.8,56.3,54.0,71.0
2023-05-01 13:47:00,58.2,65.0,67.0,65.4,58.1,56.7,52.0,67.0
2023-05-01 13:48:00,60.3,65.0,67.0,67.0,57.8,55.3,51.0,69.0
2023-05-01 13:49:00,60.5,60.0,65.0,65.0,56.2,56.0,56.5,69.0
2023-05-01 13:50:00,56.7,60.0,68.0,65.5,56.4,57.2,55.2,73.0
2023-05-01 13:51:00,56.7,60.0,66.0,65.2,57.3,53.2,56.2,72.0
2023-05-01 13:52:00,58.0,60.0,65.0,64.2,57.2,55.2,52.0,66.0
2023-05-01 13:53:00,58.8,60.0,70.0,63.2,57.0,53.8,52.3,70.0
2023-05-01 13:54:00,57.2,60.0,73.0,64.2,55.4,58.5,54.3,67.0
2023-05-01 13:55:00,55.5,60.0,73.0,63.0,58.0,56.7,50.5,70.0
2023-05-01 13:56:00,56.7,61.0,68.0,68.0,58.2,50.0,59.0,67.0
2023-05-01 13:57:00,57.3,64.0,68.0,67.2,58.3,51.0,50.0,65.0
2023-05-01 13:58:00,56.7,62.0,62.0,64.5,59.5,57.0,48.0,68.0
2023-05-01 13:59:00,59.0,61.0,69.0,62.6,57.7,54.0,50.0,67.5
2023-05-01 14:00:00,51.0,62.0,68.0,65.8,58.0,54.0,49.0,67.0
2023-05-01 14:01:00,55.5,58.0,67.0,62.6,58.0,52.5,54.0,68.0
2023-05-01 14:02:00,54.5,63.0,67.0,62.6,59.0,57.5,54.0,70.0
2023-05-01 14:03:00,52.0,66.0,63.0,64.6,56.0,54.0,54.0,66.3
2023-05-01 14:04:00,57.0,66.0,63.0,64.5,59.0,50.0,54.0,67.0
2023-05-01 14:05:00,57.0,66.0,62.0,64.3,58.0,51.5,54.0,68.5
2023-05-01 14:06:00,52.5,57.0,63.0,62.7,58.0,51.7,54.0,65.3
2023-05-01 14:07:00,55.0,57.0,64.3,64.5,55.5,54.3,52.0,66.7
2023-05-01 14:08:00,58.0,57.0,65.0,64.2,54.5,49.7,52.0,70.0
2023-05-01 14:09:00,55.5,59.0,62.8,63.4,54.5,52.7,52.0,68.0
2023-05-01 14:10:00,54.5,63.0,65.4,67.0,64.0,54.0,52.0,64.0
2023-05-01 14:11:00,59.0,58.0,65.0,64.0,62.0,57.0,52.0,67.5
2023-05-01 14:12:00,54.0,65.0,64.0,65.8,64.0,53.5,50.0,70.5
2023-05-01 14:13:00,58.0,64.0,64.4,66.3,55.0,52.5,53.0,63.0
2023-05-01 14:14:00,56.0,59.5,65.0,65.5,53.0,52.5,56.0,64.5
2023-05-01 14:15:00,55.0,62.0,63.8,66.5,58.0,50.0,51.0,66.8
2023-05-01 14:16:00,59.0,60.7,62.7,65.0,57.5,53.2,53.5,66.5
2023-05-01 14:17:00,52.3,61.3,64.7,64.8,59.0,52.8,51.5,64.8
2023-05-01 14:18:00,54.7,65.0,66.7,64.2,55.0,56.8,54.5,66.8
2023-05-01 14:19:00,57.0,64.7,65.0,64.0,55.5,56.0,56.5,63.2
2023-05-01 14:20:00,56.3,61.3,67.3,64.7,55.0,52.3,53.5,64.0
2023-05-01 14:21:00,58.5,64.7,67.0,65.7,56.5,57.0,56.0,68.5
2023-05-01 14:22:00,58.0,64.0,66.3,63.7,57.5,61.0,53.0,65.0
